GuardianDragon2.slave;GuardianDragon2;Demo;Guardian Dragon 2 (Kefrens);Guardian Dragon 2;GuardianDragon2.info;GuardianDragon2_v1.1_Kefrens.lha
GuildOfThieves.Slave;GuildOfThieves;Adventure / Text;Guild Of Thieves, The (Magnetic Scrolls Vol. I);Guild Of Thieves, The;GuildOfThieves.info;GuildOfThieves_v1.0_0271.lha
GuldkornExpressenDk1MB.slave;GuldkornExpressenDk1MB;Platform / Vehicle;Guldkorn Expressen (1MB) (Danish);Guldkorn Expressen 1MBDk;GuldkornExpressenDk1MB.info;GuldkornExpressen_v1.1_Dk_1MB.lha
GuldkornExpressenDk512KB.slave;GuldkornExpressenDk512KB;Platform / Vehicle;Guldkorn Expressen (512KB) (Danish);Guldkorn Expressen 512kDk;GuldkornExpressenDk512KB.info;GuldkornExpressen_v1.1_Dk_512KB.lha
Gulp.slave;Gulp;Platform / Puzzle;Gulp;Gulp;Gulp.info;Gulp_v1.1-C_2632.lha
GulpCD32.slave;GulpCD32;Platform / Puzzle;Gulp (CD32);Gulp CD32;GulpCD32.info;Gulp_v1.0_CD32.lha
Gunboat.Slave;Gunboat;Simulator / Helicopter;Gunboat;Gunboat;Gunboat.info;Gunboat_v1.0_2997.lha
Gunship.slave;Gunship;Simulator / Helicopter;Gunship - 21st Century Warrior Apache;Gunship;Gunship.info;Gunship_v1.2_0658.lha
GunshipNTSC.slave;GunshipNTSC;Simulator / Helicopter;Gunship - The Helicopter Simulator (NTSC);Gunship US;GunshipNTSC.info;Gunship_v1.2_NTSC_1489.lha
Gunship2000.slave;Gunship2000;Simulator / Helicopter;Gunship 2000;Gunship 2000;Gunship2000.info;Gunship2000_v3.1_0808.lha
Gunship2000AGA.slave;Gunship2000AGA;Simulator / Helicopter;Gunship 2000 (AGA);Gunship 2000 AA;Gunship2000AGA.info;Gunship2000_v3.1_AGA_0371.lha
Gunship2000CD32.slave;Gunship2000CD32;Simulator / Helicopter;Gunship 2000 (CD32);Gunship 2000 CD32;Gunship2000CD32.info;Gunship2000_v3.1_CD32.lha
Gunshoot.Slave;Gunshoot;Action / Shooter / Crosshair;Gunshoot;Gunshoot;Gunshoot.info;Gunshoot_v1.1_2169.lha
GuySpy.Slave;GuySpy;Adventure / Action;Guy Spy;Guy Spy;GuySpy.info;GuySpy_v1.0.lha
GuySpyCDTV.Slave;GuySpyCDTV;Adventure / Action;Guy Spy (CDTV);Guy Spy CDTV;GuySpyCDTV.info;GuySpy_v1.0_CDTV.lha
HATE.slave;HATE;Action / Shooter / Isometric;H.A.T.E. Hostile All Terrain Encounter;H.A.T.E.;HATE.info;HATE_v1.0_1930.lha
HackerNTSC.Slave;HackerNTSC;Adventure / Graphic;Hacker (NTSC);Hacker US;HackerNTSC.info;Hacker_v1.0_NTSC_0906.lha
Hacker2.Slave;Hacker2;Adventure / Graphic;Hacker 2 - The Doomsday Papers;Hacker 2;Hacker2.info;Hacker2_v1.1_0777.lha
HagarTheHorrible.Slave;HagarTheHorrible;Platform / Action;Hagar The Horrible;Hagar The Horrible;HagarTheHorrible.info;HagarTheHorrible_v1.0_1967.lha
HagarTheHorribleDe.Slave;HagarTheHorribleDe;Platform / Action;Hagar The Horrible (German);Hagar The Horrible De;HagarTheHorribleDe.info;HagarTheHorrible_v1.0_De.lha
HailTheEngineer.Slave;HailTheEngineer;Demo / Music Disk;Hail The Engineer (Jetset);Hail The Engineer;HailTheEngineer.info;HailTheEngineer_v1.0_Jetset.lha
HalleyProject.Slave;HalleyProject;Educational;Halley Project, The - A Mission In Our Solar System;Halley Project, The;HalleyProject.info;HalleyProject_v1.0_2519.lha
Hallu&DreamsPrvKatharsis.Slave;Hallu&DreamsPrvKatharsis;Demo;Hallucinations & Dreams (Preview) (Katharsis);Hallucination Dreams Prv;Hallu&DreamsPrvKatharsis.info;Hallucinations&DreamsPreview_v1.0_Katharsis.lha
Hallucinations&Dreams.slave;Hallucinations&Dreams;Demo;Hallucinations & Dreams (Union);Hallucinations & Dreams;Hallucinations&Dreams.info;Hallucinations&Dreams_v1.1_Union.lha
Hammer.Slave;Hammer;Demo;Hammer (Amaze);Hammer;Hammer.info;Hammer_v1.0_Amaze.lha
HammerBoy.slave;HammerBoy;Platform / Action;Hammer Boy;Hammer Boy;HammerBoy.info;HammerBoy_v1.3_1349.lha
Hammerfist.slave;Hammerfist;Action / Fighter 2D;Hammerfist;Hammerfist;Hammerfist.info;Hammerfist_v1.3_1358.lha
HanseDe.Slave;HanseDe;Strategy / Trading;Hanse (German);Hanse De;HanseDe.info;Hanse_v1.01_De.lha
HaraldHaardtandDk.slave;HaraldHaardtandDk;Platform / Action;Harald Haardtand - Kampen Om De Rene Taender (Danish);Harald Haardtand Dk;HaraldHaardtandDk.info;HaraldHaardtand_v1.2_Dk.lha
HardNHeavy.slave;HardNHeavy;Platform / Action;Hard 'n' Heavy;Hard 'n' Heavy;HardNHeavy.info;HardNHeavy_v1.03_1631.lha
HardDrivin.slave;HardDrivin;Racing / Car / Driver View;Hard Drivin';Hard Drivin';HardDrivin.info;HardDrivin_v3.0_0126.lha
HardDrivin2.Slave;HardDrivin2;Racing / Car / Driver View;Hard Drivin' 2 - Drive Harder;Hard Drivin' 2;HardDrivin2.info;HardDrivin2_v2.01.lha
HardBall2NTSC.Slave;HardBall2NTSC;Sport / Baseball;HardBall 2 (NTSC);HardBall 2 US;HardBall2NTSC.info;HardBall2_v1.0_NTSC_2045.lha
HardBall.Slave;HardBall;Sport / Baseball;HardBall!;HardBall!;HardBall.info;HardBall_v1.0_0490.lha
Hardcore.slave;Hardcore;Demo;Hardcore (Anarchy);Hardcore;Hardcore.info;Hardcore_v1.1_Anarchy.lha
Hardwired.Slave;Hardwired;Demo;Hardwired (Crionics & Silents);Hardwired;Hardwired.info;Hardwired_v1.1_Crionics&Silents.lha
HareRaisingHavoc.slave;HareRaisingHavoc;Platform / Action;Hare Raising Havoc;Hare Raising Havoc;HareRaisingHavoc.info;HareRaisingHavoc_v1.0.lha
HareRaisingHavocNTSC.slave;HareRaisingHavocNTSC;Platform / Action;Hare Raising Havoc (NTSC);Hare Raising Havoc US;HareRaisingHavocNTSC.info;HareRaisingHavoc_v1.0_NTSC_2043.lha
Harlequin1MB.Slave;Harlequin1MB;Platform / Action;Harlequin (1MB);Harlequin 1MB;Harlequin1MB.info;Harlequin_v1.3.1_1MB_2029.lha
Harlequin512KB.Slave;Harlequin512KB;Platform / Action;Harlequin (512KB);Harlequin 512k;Harlequin512KB.info;Harlequin_v1.3.1_512KB_2029.lha
HarleyDavidson.slave;HarleyDavidson;Racing / Bike / Chase View;Harley Davidson - The Road To Sturgis;Harley Davidson;HarleyDavidson.info;HarleyDavidson_v1.3_2011.lha
harmagedonaga.slave;HarmagedonAGA;Demo;Harmagedon (Infect) (AGA);Harmagedon AA;HarmagedonAGA.info;Harmagedon_v1.01_Infect_AGA.lha
Harpoon&Battleset1.Slave;Harpoon&Battleset1;Strategy / Battle / 2D;Harpoon & Battleset 1;Harpoon & Battleset 1;Harpoon&Battleset1.info;Harpoon&Battleset1_v1.0.lha
Harpoon&Battleset2.slave;Harpoon&Battleset2;Strategy / Battle / 2D;Harpoon & Battleset 2;Harpoon & Battleset 2;Harpoon&Battleset2.info;Harpoon&Battleset2_v1.0_1033.lha
Harpoon&Battleset3.slave;Harpoon&Battleset3;Strategy / Battle / 2D;Harpoon & Battleset 3;Harpoon & Battleset 3;Harpoon&Battleset3.info;Harpoon&Battleset3_v1.0_1788.lha
Harpoon&Battleset4.slave;Harpoon&Battleset4;Strategy / Battle / 2D;Harpoon & Battleset 4;Harpoon & Battleset 4;Harpoon&Battleset4.info;Harpoon&Battleset4_v1.0.lha
HarricanaFr.slave;HarricanaFr;Racing / Other;Harricana - International Snowmobile Race - Quebec-Canada '90 (French);Harricana Fr;HarricanaFr.info;Harricana_v1.2_Fr.lha
HarrierCombatSimNTSC.slave;HarrierCombatSimNTSC;Simulator / Plane / Combat;Harrier Combat Simulator (NTSC);Harrier Combat Sim. US;HarrierCombatSimNTSC.info;HarrierCombatSimulator_v1.01_NTSC_0919.lha
hawkeye.slave;Hawkeye;Action / Fighter 2D;Hawkeye;Hawkeye;Hawkeye.info;Hawkeye_v1.1_1963.lha
HeadOverHeels.slave;HeadOverHeels;Adventure / Isometric;Head Over Heels;Head Over Heels;HeadOverHeels.info;HeadOverHeels_v1.1_1674.lha
HeartOfChina.slave;HeartOfChina;Adventure / Point & Click;Heart Of China;Heart Of China;HeartOfChina.info;HeartOfChina_v1.1_0969.lha
HeartOfChinaDe.slave;HeartOfChinaDe;Adventure / Point & Click;Heart Of China (German);Heart Of China De;HeartOfChinaDe.info;HeartOfChina_v1.1_De_1869.lha
HeartOfTheDragon4Disk.slave;HeartOfTheDragon4Disk;Adventure / Action;Heart Of The Dragon (Four Disk);Heart Of The Dragon 4Dsk;HeartOfTheDragon4Disk.info;HeartOfTheDragon_v1.1_4Disk_2267.lha
HeartOfTheDragon3Disk.Slave;HeartOfTheDragon3Disk;Adventure / Action;Heart Of The Dragon (Three Disk);Heart Of The Dragon 3Dsk;HeartOfTheDragon3Disk.info;HeartOfTheDragon_v1.1_3Disk.lha
HeavyMetal.slave;HeavyMetal;Simulator / Tank;Heavy Metal;Heavy Metal;HeavyMetal.info;HeavyMetal_v1.0.lha
HeavyMetalHeroes.Slave;HeavyMetalHeroes;Action / Shooter / 2D;Heavy Metal Heroes;Heavy Metal Heroes;HeavyMetalHeroes.info;HeavyMetalHeroes_v1.0.lha
Heimdall.slave;Heimdall;RPG / Isometric;Heimdall;Heimdall;Heimdall.info;Heimdall_v2.3_0234.lha
HeimdallFr.slave;HeimdallFr;RPG / Isometric;Heimdall (French);Heimdall Fr;HeimdallFr.info;Heimdall_v2.3_Fr.lha
HeimdallDe.slave;HeimdallDe;RPG / Isometric;Heimdall (German);Heimdall De;HeimdallDe.info;Heimdall_v2.3_De.lha
HeimdallEs.slave;HeimdallEs;RPG / Isometric;Heimdall (Spanish);Heimdall Es;HeimdallEs.info;Heimdall_v2.3_Es.lha
Heimdall2.Slave;Heimdall2;RPG / Isometric;Heimdall 2 - Into the Hall of Worlds;Heimdall 2;Heimdall2.info;Heimdall2_v1.6_1165.lha
Heimdall2AGA.Slave;Heimdall2AGA;RPG / Isometric;Heimdall 2 - Into the Hall of Worlds (AGA);Heimdall 2 AA;Heimdall2AGA.info;Heimdall2_v1.6_AGA_1166.lha
Heimdall2CD32.Slave;Heimdall2CD32;RPG / Isometric;Heimdall 2 - Into the Hall of Worlds (CD32);Heimdall 2 CD32;Heimdall2CD32.info;Heimdall2_v1.6_CD32.lha
Heliopolis.Slave;Heliopolis;Demo;Heliopolis (EMT Design);Heliopolis;Heliopolis.info;Heliopolis_v1.0_EMTDesign.lha
Hellbent.Slave;Hellbent;Action / Shooter / Vertical;Hell Bent;Hell Bent;Hellbent.info;Hellbent_v1.0_1119.lha
HellRaisers.Slave;HellRaisers;Action / Multi Level;Hell Raiser;Hell Raiser;HellRaisers.info;HellRaisers_v1.0.lha
HellfireAttack.Slave;HellfireAttack;Action / Shooter / 3D;Hellfire Attack;Hellfire Attack;HellfireAttack.info;HellfireAttack_v1.0.lha
HellowoonDe.Slave;HellowoonDe;Adventure / Text;Hellowoon - Das Geheimnis des Zauberstabs (German);Hellowoon De;HellowoonDe.info;Hellowoon_v1.0_De.lha
Hellraider.slave;Hellraider;Action / Shooter / Multi Way;Hellraider;Hellraider;Hellraider.info;Hellraider_v1.0.lha
HellrunMachine.slave;HellrunMachine;Reaction / 2D;Hellrun Machine, The (Coverdisk);Hellrun Machine,The;HellrunMachine.info;HellrunMachine_v2.0_2035.lha
HelterSkelter.Slave;HelterSkelter;Puzzle / 2D;Helter Skelter;Helter Skelter;HelterSkelter.info;HelterSkelter_v1.3_2071.lha
HereWeAre.Slave;HereWeAre;Demo;Here We Are (Awake);Here We Are;HereWeAre.info;HereWeAre_v1.0_Awake.lha
HeroQuestDeFix.Slave;HeroQuestDeFix;RPG / Isometric;Hero Quest (German Fix) (Beta);Hero Quest (German Fix) ß;HeroQuestDeFix.info;HeroQuest_v1.2_German_fix_by_Viddi_v2.lha
HerosQuest.slave;HerosQuest;Adventure / Point & Click;Hero's Quest - So You Want To Be A Hero;Heros Quest;HerosQuest.info;HerosQuest_v1.4b_0795.lha
HeroesOfTheLance.slave;HeroesOfTheLance;Adventure / Action;Heroes of the Lance;Heroes of the Lance;HeroesOfTheLance.info;HeroesOfTheLance_v1.01_0778.lha
HeroQuest.slave;HeroQuest;RPG / Isometric;HeroQuest;HeroQuest;HeroQuest.info;HeroQuest_v1.3a_0127.lha
HeroQuest&ReturnWitchLord.slave;HeroQuest&ReturnWitchLord;RPG / Isometric;HeroQuest - Return of the Witchlord;HeroQuest ReturnWitchlord;HeroQuest&ReturnWitchLord.info;HeroQuest&ReturnOfTheWitchLord_v1.3a_0127&0508.lha
HeroQuest2.Slave;HeroQuest2;RPG / Isometric;HeroQuest 2 - Legacy Of Sorasil;HeroQuest 2 LegacySorasil;HeroQuest2.info;HeroQuest2_v1.1_1455.lha
HexadecimalPerfection.slave;HexadecimalPerfection;Demo;Hexadecimal Perfection (Action Direct);Hexadecimal Perfection;HexadecimalPerfection.info;HexadecimalPerfection_v1.01_ActionDirect.lha
HexumaDe.Slave;HexumaDe;Adventure / Text;Hexuma - Das Auge des Kal (German);Hexuma De;HexumaDe.info;Hexuma_v1.0_De_0684.lha
HighSeasTraderAGA.Slave;HighSeasTraderAGA;Strategy / Trading;High Seas Trader (AGA);High Seas Trader AA;HighSeasTraderAGA.info;HighSeasTrader_v1.0_AGA_2108.lha
HighSteel.slave;HighSteel;Puzzle / 2D;High Steel;High Steel;HighSteel.info;HighSteel_v1.1_1397.lha
Highway1930.Slave;Highway1930;Demo / Intro;Highway 1930 (Fraxion);Highway 1930;Highway1930.info;Highway1930_v1.0_Fraxion.lha
HighwayHawks.slave;HighwayHawks;Racing / Car / Chase View;Highway Hawks;Highway Hawks;HighwayHawks.info;HighwayHawks_v1.1-B_2538.lha
HighwayHawks.slave;HighwayHawks;Racing / Car / Chase View;Highway Hawks (Beta);Highway Hawks ß;HighwayHawks.info;HighwayHawks_v1.2_BETA.lha
HighwayPatrol2.Slave;HighwayPatrol2;Racing / Car / Driver View;Highway Patrol II;Highway Patrol II;HighwayPatrol2.info;HighwayPatrol2_v1.3_2305.lha
HighwayPatrol2Fast.Slave;HighwayPatrol2Fast;Racing / Car / Driver View;Highway Patrol II (Fast Mem);Highway Patrol II Fst;HighwayPatrol2Fast.info;HighwayPatrol2_v1.3_Fast_2305.lha
HillStreetBlues.Slave;HillStreetBlues;Management / Police;Hill Street Blues;Hill Street Blues;HillStreetBlues.info;HillStreetBlues_v1.1_0659.lha
Hillsfar.Slave;Hillsfar;RPG / Open World;Hillsfar;Hillsfar;Hillsfar.info;Hillsfar_v1.0.lha
HillsfarDe.Slave;HillsfarDe;RPG / Open World;Hillsfar (German);Hillsfar De;HillsfarDe.info;Hillsfar_v1.0_De.lha
Hilt.Slave;Hilt;Strategy / Battle / 2D;Hilt - Against The Hoardes;Hilt Against The Hoardes;Hilt.info;Hilt_v1.0.lha
Hilt2.Slave;Hilt2;Strategy / Battle / 2D;Hilt II;Hilt II;Hilt2.info;Hilt2_v1.0.lha
Hilt2De.Slave;Hilt2De;Strategy / Battle / 2D;Hilt II (German);Hilt II De;Hilt2De.info;Hilt2_v1.0_De.lha
HiredGuns.slave;HiredGuns;RPG / Dungeon Crawler;Hired Guns;Hired Guns;HiredGuns.info;HiredGuns_v1.0_1114.lha
HiredGuns512k.Slave;HiredGuns512k;RPG / Dungeon Crawler;Hired Guns (512k);Hired Guns 512k;HiredGuns512k.info;HiredGuns_v1.0_512k_1114.lha
HiredGunsDemo.slave;HiredGunsDemo;RPG / Dungeon Crawler;Hired Guns (Game Demo);Hired Guns Demo;HiredGunsDemo.info;HiredGunsDemo_v1.0.lha
HiredGunsDemo512k.slave;HiredGunsDemo512k;RPG / Dungeon Crawler;Hired Guns (Game Demo) (512k);Hired Guns 512kDemo;HiredGunsDemo512k.info;HiredGunsDemo_v1.0_512k.lha
HisMastersNoise.slave;HisMastersNoise;Demo / Music Disk;His Masters Noise (Mahoney & Kaktus);His Masters Noise;HisMastersNoise.info;HisMastersNoise_v1.1_Mahoney&Kaktus.lha
HistoriaInterminable2Es.slave;HistoriaInterminable2Es;Adventure / Action;Historia Interminable 2 (Spanish);Historia Intermin. 2 Es;HistoriaInterminable2Es.info;HistoriaInterminable2_v1.4_Es.lha
HistoryLine.Slave;Historyline;Strategy / Historical;History Line 1914-1918;History Line 1914-1918;Historyline.info;Historyline_v1.5_1569.lha
HistoryLineFr.Slave;HistorylineFr;Strategy / Historical;History Line 1914-1918 (French);History Line 1914-1918 Fr;HistorylineFr.info;Historyline_v1.5_Fr.lha
HistoryLineDe.Slave;HistorylineDe;Strategy / Historical;History Line 1914-1918 (German);History Line 1914-1918 De;HistorylineDe.info;Historyline_v1.5_De_0336.lha
HitCollection1.Slave;HitCollection1;Demo / Music Disk;Hit Collection1 (Commando);Hit Collection1;HitCollection1.info;HitCollection1_v1.0_Commando.lha
HitTheRoad.Slave;HitTheRoad;Demo;Hit The Road (Flash Production);Hit The Road;HitTheRoad.info;HitTheRoad_v1.0_FlashProduction.lha
HitchhikersGuideTTG.Slave;HitchhikersGuideTTG;Adventure / Text;Hitchhiker's Guide To The Galaxy, The;Hitchhiker Guide 2 Galaxy;HitchhikersGuideTTG.info;HitchhikersGuideToTheGalaxy_v1.0.lha
Hoi.slave;Hoi;Platform / Action;Hoi;Hoi;Hoi.info;Hoi_v1.0_0962.lha
HoleInOne.slave;HoleInOne;Sport / Miniature Golf;Hole In One;Hole In One;HoleInOne.info;HoleInOne_v1.2.lha
HoleInOne&DataDisks.slave;HoleInOne&DataDisks;Sport / Miniature Golf;Hole In One & Data Disks;Hole In One & Data Disks;HoleInOne&DataDisks.info;HoleInOne&DataDisks_v1.2.lha
HolidayMakerCDTVDe.Slave;HolidayMakerCDTVDe;Adventure / Adult;Holiday Maker (CDTV) (German);Holiday Maker CDTVDe;HolidayMakerCDTVDe.info;HolidayMaker_v1.1_CDTV_De.lha
HolidayMakerDe.Slave;HolidayMakerDe;Adventure / Adult;Holiday Maker (German);Holiday Maker De;HolidayMakerDe.info;HolidayMaker_v1.1_De.lha
HollywoodPoker.Slave;HollywoodPoker;Tabletop / Cards / Adult;Hollywood Poker;Hollywood Poker;HollywoodPoker.info;HollywoodPoker_v1.1_1791.lha
HollywoodPokerPro.slave;HollywoodPokerPro;Tabletop / Cards / Adult;Hollywood Poker Pro;Hollywood Poker Pro;HollywoodPokerPro.info;HollywoodPokerPro_v1.3_2506.lha
HollywoodPokerSlide.Slave;HollywoodPokerSlide;Demo / Adult;Hollywood Poker Slide (The Light Circle);Hollywood Poker Slide;HollywoodPokerSlide.info;HollywoodPokerSlide_v1.0_TheLightCircle.lha
Hologon.slave;Hologon;Demo;Hologon (The Electronic Knights);Hologon;Hologon.info;Hologon_v1.2_TheElectronicKnights.lha
Hologon512k.slave;Hologon512k;Demo;Hologon (The Electronic Knights) (512KB);Hologon 512k;Hologon512k.info;Hologon_v1.2_512k_TheElectronicKnights.lha
HomeAlone.Slave;HomeAlone;Platform / Action;Home Alone;Home Alone;HomeAlone.info;HomeAlone_v1.0.lha
HoneyComb.Slave;HoneyComb;Demo / Slideshow;Honeycomb, The (Tristar & Red Sector Inc);Honeycomb, The;HoneyComb.info;HoneyComb_v1.0_Tristar&RedSectorInc.lha
HongKongPhooey.Slave;HongKongPhooey;Platform / Action;Hong Kong Phooey - No1 Super Guy;Hong Kong Phooey;HongKongPhooey.info;HongKongPhooey_v1.1_1559.lha
Hook.slave;Hook;Adventure / Point & Click;Hook;Hook;Hook.info;Hook_v1.2_0887.lha
HorrorZombiesFromTheCrypt.Slave;HorrorZombiesFromTheCrypt;Adventure / Action;Horror Zombies From the Crypt;Horror Zombies From Crypt;HorrorZombiesFromTheCrypt.info;HorrorZombiesFromTheCrypt_v1.3_0286.lha
HostageNTSC.Slave;HostageNTSC;Action / Multi Level;Hostage - Rescue Mission (NTSC);Hostage Rescue Mission US;HostageNTSC.info;Hostage_v1.2_NTSC_1173.lha
Hostages.Slave;Hostages;Action / Multi Level;Hostages;Hostages;Hostages.info;Hostages_v1.2_0186.lha
HostileBreed.Slave;HostileBreed;Strategy / Action;Hostile Breed;Hostile Breed;HostileBreed.info;HostileBreed_v1.0.lha
HotMusic1.Slave;HotMusic1;Demo / Music Disk;Hot Music 1 (Ram Jam);Hot Music 1;HotMusic1.info;HotMusic1_v1.0_RamJam.lha
HotMusic3.Slave;HotMusic3;Demo / Music Disk;Hot Music 3 (Ram Jam);Hot Music 3;HotMusic3.info;HotMusic3_v1.0_RamJam.lha
HotMusic4.Slave;HotMusic4;Demo / Music Disk;Hot Music 4 (Ram Jam);Hot Music 4;HotMusic4.info;HotMusic4_v1.0_RamJam.lha
HotRod.Slave;HotRod;Racing / Car / Top Down;Hot Rod;Hot Rod;HotRod.info;HotRod_v1.0_2437.lha
HotRubber.Slave;HotRubber;Racing / Bike / Chase View;Hot Rubber;Hot Rubber;HotRubber.info;HotRubber_v1.0.lha
Hotshot.Slave;Hotshot;Puzzle / 2D;Hotshot;Hotshot;Hotshot.info;Hotshot_v1.0_2083.lha
HoundOfShadow.Slave;HoundOfShadow;Adventure / Text;Hound Of Shadow, The;Hound Of Shadow, The;HoundOfShadow.info;HoundOfShadow_v1.0_0338.lha
HouseMusic.Slave;HouseMusic;Demo / Music Disk;House Music (Vision);House Music;HouseMusic.info;HouseMusic_v1.0_Vision.lha
HoverforceNTSC.slave;HoverforceNTSC;Action / Shooter / 3D;HoverForce (NTSC);HoverForce US;HoverforceNTSC.info;Hoverforce_v2.1_NTSC_2867.lha
Hoversprint.Slave;Hoversprint;Racing / Futuristic;Hoversprint;Hoversprint;Hoversprint.info;Hoversprint_v1.0_2109.lha
How2SkinACat.slave;How2SkinACat;Demo;How 2 Skin A Cat (Melon Dezign);How 2 Skin A Cat;How2SkinACat.info;How2SkinACat_v1.1_MelonDezign.lha
HoyleVolume3.slave;HoyleVolume3;Tabletop / Board Game;Hoyle Book Of Games Vol 3 - Great Board Games;Hoyle Volume 3;HoyleVolume3.info;HoyleVolume3_v1.2.lha
HuckleberryHound.Slave;HuckleberryHound;Platform / Action;Huckleberry Hound In Hollywood Capers;Huckleberry Hound;HuckleberryHound.info;HuckleberryHound_v1.1.lha
HudsonHawk.Slave;HudsonHawk;Platform / Action;Hudson Hawk;Hudson Hawk;HudsonHawk.info;HudsonHawk_v1.5_1035.lha
HugoDe.Slave;HugoDe;Action / Multi Level;Hugo (German);Hugo De;HugoDe.info;Hugo_v1.1_De_0685.lha
HugoEs.slave;HugoEs;Action / Multi Level;Hugo (Hack) (Beta) (Spanish);Hugo (Hack) ßEs;HugoEs.info;Hugo_v1.0_Es_Spanish_hack_by_K-teto.lha
HugoSe.Slave;HugoSe;Action / Multi Level;Hugo (Swedish);Hugo Se;HugoSe.info;Hugo_v1.1_Se.lha
Hugo1Dk.Slave;Hugo1Dk;Action / Multi Level;Hugo - Pa Nye Eventyr (Danish);Hugo - Pa Nye Eventyr Dk;Hugo1Dk.info;Hugo1_v1.1_Dk.lha
Hugo1Fi.Slave;Hugo1Fi;Action / Multi Level;Hugo - Pa Nye Eventyr (Finnish);Hugo - Pa Nye Eventyr Fi;Hugo1Fi.info;Hugo1_v1.1_Fi.lha
Hugo2Dk.Slave;Hugo2Dk;Action / Multi Level;Hugo - Pa Nye Eventyr Del 2 (Danish);Hugo 2 Dk;Hugo2Dk.info;Hugo2_v1.1_Dk.lha
Hugo2Fi.Slave;Hugo2Fi;Action / Multi Level;Hugo - Pa Nye Eventyr Del 2 (Finnish);Hugo 2 Fi;Hugo2Fi.info;Hugo2_v1.1_Fi.lha
HumanKillingMachine.slave;HumanKillingMachine;Beat 'Em Up;Human Killing Machine;Human Killing Machine;HumanKillingMachine.info;HumanKillingMachine_v1.1.lha
HumanTarget.Slave;HumanTarget;Demo;Human Target (Melon Dezign);Human Target;HumanTarget.info;HumanTarget_v1.0_MelonDezign.lha
Humans2.slave;Humans2;Platform / Puzzle;Humans 2, The - The Jurassic Levels;Humans 2;Humans2.info;Humans2_v1.6-B_1036.lha
Humans2De.slave;Humans2De;Platform / Puzzle;Humans 2, The - The Jurassic Levels (German);Humans 2 De;Humans2De.info;Humans2_v1.6-B_De_0510.lha
Humans3AGA.slave;Humans3AGA;Platform / Puzzle;Humans 3 Evolution, The - Lost in time... (AGA);Humans 3 Evolution AA;Humans3AGA.info;Humans3_v1.2_AGA_2382.lha
Humans3CD32.slave;Humans3CD32;Platform / Puzzle;Humans 3 Evolution, The - Lost in time... (CD32);Humans 3 Evolution CD32;Humans3CD32.info;Humans3_v1.2_CD32.lha
Humans.slave;Humans;Platform / Puzzle;Humans, The;Humans, The;Humans.info;Humans_v1.6-B_1888.lha
HumansCD32.slave;HumansCD32;Platform / Puzzle;Humans, The (CD32);Humans, The CD32;HumansCD32.info;Humans_v1.5_CD32.lha
HumansFr.slave;HumansFr;Platform / Puzzle;Humans, The (French);Humans, The Fr;HumansFr.info;Humans_v1.6-B_Fr_2666.lha
HumansDe.slave;HumansDe;Platform / Puzzle;Humans, The (German);Humans, The De;HumansDe.info;Humans_v1.6-B_De_0509.lha
HuntFor7thOctober.Slave;HuntFor7thOctober;Demo;Hunt For 7th October (Cryptoburners);Hunt For 7th October;HuntFor7thOctober.info;HuntFor7thOctober_v1.0_Cryptoburners.lha
HuntForRedOctober.slave;HuntForRedOctober;Simulator / Submarine;Hunt For Red October, The;Hunt For Red October, The;HuntForRedOctober.info;HuntForRedOctober_v1.1_0128.lha
HuntForRedOctoberTheMovie.Slave;HuntForRedOctoberTheMovie;Action / Shooter / Horizontal;Hunt For Red October, The - The Movie;Hunt For Red October Mov;HuntForRedOctoberTheMovie.info;HuntForRedOctoberTheMovie_v1.1_2232.lha
Hunter.slave;Hunter;Adventure / 3D;Hunter;Hunter;Hunter.info;Hunter_v2.0c_3014.lha
HunterFr.slave;HunterFr;Adventure / 3D;Hunter (French);Hunter Fr;HunterFr.info;Hunter_v2.0c_Fr.lha
HunterDe.slave;HunterDe;Adventure / 3D;Hunter (German);Hunter De;HunterDe.info;Hunter_v2.0c_De.lha
HybrisNTSC.Slave;HybrisNTSC;Action / Shooter / Vertical;Hybris (NTSC);Hybris US;HybrisNTSC.info;Hybris_v2.4_NTSC_1457.lha
Hydra.Slave;Hydra;Action / Shooter / Vehicle;Hydra;Hydra;Hydra.info;Hydra_v1.2_2515.lha
Hymn633.slave;Hymn633;Demo / Music Disk;Hymn 633 (Damage);Hymn 633;Hymn633.info;Hymn633_v1.02_Damage.lha
HymnsFromTheBible3.Slave;HymnsFromTheBible3;Demo / Music Disk;Hymns From The Bible 3 (Arcane);Hymns From The Bible 3;HymnsFromTheBible3.info;HymnsFromTheBible3_v1.0_Arcane.lha
Hyperdome.Slave;Hyperdome;Action / Shooter / Horizontal;Hyperdome;Hyperdome;Hyperdome.info;Hyperdome_v1.0.lha
Hyperforce.Slave;Hyperforce;Action / Shooter / 2D;Hyperforce;Hyperforce;Hyperforce.info;Hyperforce_v1.0_0493.lha
Hyperion.slave;Hyperion;Action / Shooter / 3D;Hyperion;Hyperion;Hyperion.info;Hyperion_v2.0_0260.lha
ILudicrus.Slave;ILudicrus;Beat 'Em Up / Weapon;I Ludicrus;I Ludicrus;ILudicrus.info;ILudicrus_v1.0.lha
